"Class","Method","URI","Host-Header","Host","Connection","Accept","Accept-Charset","Accept-Language","Cache-control","Cookie","Pragma","User-Agent","Content-Length","Content-Type","POST-Data","GET-Query"
"Valid","GET","/tienda1/index.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=60AD48A2C277F3322B0EE9333DAEBFAD","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/publico/anadir.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=51984D4911A7C600501794E0DBCFD0EB","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","","id=1&nombre=Vino+Rioja&precio=100&cantidad=25&B1=A%F1adir+al+carrito"
"Valid","POST","/tienda1/publico/anadir.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=BE22133A7AA29011E6A8BFA82C61A9A7","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","68","application/x-www-form-urlencoded","id=1&nombre=Vino+Rioja&precio=100&cantidad=25&B1=A%F1adir+al+carrito",""
"Valid","GET","/tienda1/publico/autenticar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=94767E1867C0A477C125A0E780F8131B","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","","modo=entrar&login=averill&pwd=dis2rim2_6&remember=on&B1=Entrar"
"Valid","POST","/tienda1/publico/autenticar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=DCFDB6D03D72211DD52E754EC9A162D7","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","62","application/x-www-form-urlencoded","modo=entrar&login=averill&pwd=dis2rim2_6&remember=on&B1=Entrar",""
"Valid","GET","/tienda1/publico/caracteristicas.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=B27C7B812280D9552AAC4B905134CC1E","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","","id=2"
"Valid","POST","/tienda1/publico/caracteristicas.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=B89FE48CBDCC785F82B8D595FD053A4F","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","4","application/x-www-form-urlencoded","id=2",""
"Valid","GET","/tienda1/publico/carrito.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=DA337932FA059B8357F6DDD881E69126","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/publico/entrar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=29A8057EEADE10A0A2AAEED10149253A","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","","errorMsg=Credenciales+incorrectas"
"Valid","POST","/tienda1/publico/entrar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=E290255703A19E2CD7544EAC72935D4C","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","33","application/x-www-form-urlencoded","errorMsg=Credenciales+incorrectas",""
"Valid","GET","/tienda1/publico/miembros.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=4473949F17EC4BACF20CDB93B90CD876","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/publico/pagar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=7947124AA38F194054931E8797CD7835","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","","modo=insertar&precio=6157&B1=Pasar+por+caja"
"Valid","POST","/tienda1/publico/pagar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=958859B19FC156808C08D69DAF8DB317","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","43","application/x-www-form-urlencoded","modo=insertar&precio=6157&B1=Pasar+por+caja",""
"Valid","GET","/tienda1/publico/productos.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=12DFFB411B5AAEB07CB23B7C73C7AB78","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/publico/registro.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=04F1E67CC2095E9F61934260C07F8892","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","","modo=registro&login=mahlen&password=6esba0b0l9L57&nombre=Benilde&apellidos=Labarca&email=herking.bellini7%40zafranet.bj&dni=20910113P&direccion=C%2F+Quart+De+Les+Valls%2C+44+1%3FA&ciudad=Villarejo+de+%D3rbigo&cp=30398&provincia=Teruel&ntc=5377607815069357&B1=Registrar"
"Valid","POST","/tienda1/publico/registro.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=B4CFB37B011F5E424C9769F53966101D","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","268","application/x-www-form-urlencoded","modo=registro&login=mahlen&password=6esba0b0l9L57&nombre=Benilde&apellidos=Labarca&email=herking.bellini7%40zafranet.bj&dni=20910113P&direccion=C%2F+Quart+De+Les+Valls%2C+44+1%3FA&ciudad=Villarejo+de+%D3rbigo&cp=30398&provincia=Teruel&ntc=5377607815069357&B1=Registrar",""
"Valid","GET","/tienda1/publico/vaciar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=A8D658E8A093361EA2ADC2A048B54DCD","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","","B2=Vaciar+carrito"
"Valid","POST","/tienda1/publico/vaciar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=7D7C9ABBAFC5324C5B256CA147BF8600","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","17","application/x-www-form-urlencoded","B2=Vaciar+carrito",""
"Valid","GET","/tienda1/global/creditos.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=B3D56CF66E1AE6403FF0C65F99226527","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/global/menum.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=915BB52D4D1F2844B9D2450AF10ED5EB","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/global/titulo.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=9B0F9D62F2FB7D80FE4894C58C2519E6","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/global/estilos.css","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=BF62CA1E10682F06C768266D4AF5ADDB","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/miembros/imagenes/castro.jpg","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=3706A09E320EAD14BE2EED5CF9B2B6F8","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/miembros/imagenes/ogono.jpg","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=42C6BD8097A5737EF485B2032F3FB3B1","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/miembros/imagenes/zarauz.jpg","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=12B3A17EBFDFDB3A299B25A3053A3024","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/miembros/index.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=2ECCE8B78D3D2D41B5FE372AF73C7B0B","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/miembros/editar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=B9D7E239D37B6CF03A473969FEFBCCD4","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","","modo=registro&login=hattie&password=%24MeZQuInO&nombre=Sulamita&apellidos=Puigferrer+Ulldemol&email=lamond%40movilgoogle.ir&dni=91502752N&direccion=Calle+Fray+Hernando+De+Talavera%2C+155+&ciudad=Ventrosa&cp=05560&provincia=Barcelona&ntc=8821878942336286&B1=Registrar"
"Valid","POST","/tienda1/miembros/editar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=56F7D09DE0092CF961E3CA60ECDE2D7A","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","266","application/x-www-form-urlencoded","modo=registro&login=hattie&password=%24MeZQuInO&nombre=Sulamita&apellidos=Puigferrer+Ulldemol&email=lamond%40movilgoogle.ir&dni=91502752N&direccion=Calle+Fray+Hernando+De+Talavera%2C+155+&ciudad=Ventrosa&cp=05560&provincia=Barcelona&ntc=8821878942336286&B1=Registrar",""
"Valid","GET","/tienda1/miembros/fotos.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=97E54E2C4C87ACD5433A4484E543AC06","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/miembros/salir.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=9066E5CE76FCF403596098299F8BB833","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/imagenes/1.gif","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=5D7102745F6F8CC2EB34B0249BDBFDCC","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/imagenes/2.gif","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=44ADE748835777D6DD882E5AB4CB01DF","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/imagenes/3.gif","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=7E0871BEF22B0BBB15A408A9E5120122","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/imagenes/cmenbul.gif","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=69DE107EBDD1BDAF134F8F8DBC7660A8","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/imagenes/logo.gif","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=7580F7E470B535F6A36EFB47AA4F738F","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/imagenes/nuestratierra.jpg","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=3382AA81FD78E6AF0EC4DFCC7A2E6F1A","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/index.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=098176EEAAE068DB5C8BD48AEDCE6157","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/publico/anadir.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=C238B0DEBD8AA90DC102B15BE75305AE","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","","id=1&nombre=Vino+Rioja&precio=100&cantidad=39&B1=A%F1adir+al+carrito"
"Valid","POST","/tienda1/publico/anadir.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=51AB8E17C5B2C8293A28EC2DF5C37546","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","68","application/x-www-form-urlencoded","id=1&nombre=Vino+Rioja&precio=100&cantidad=39&B1=A%F1adir+al+carrito",""
"Valid","GET","/tienda1/publico/autenticar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=A9D27C70CF1FA4F639A6331A5FC3606B","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","","modo=entrar&login=stalter&pwd=ag59h6diza&remember=on&B1=Entrar"
"Valid","POST","/tienda1/publico/autenticar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=CD728B87C763AF80532A4E457C38DBFC","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","62","application/x-www-form-urlencoded","modo=entrar&login=stalter&pwd=ag59h6diza&remember=on&B1=Entrar",""
"Valid","GET","/tienda1/publico/caracteristicas.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=282B1307B44A9DA088538CDEF3502D68","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","","id=1"
"Valid","POST","/tienda1/publico/caracteristicas.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=8BECA59A1FEDB2717E3785BE078A7211","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","4","application/x-www-form-urlencoded","id=1",""
"Valid","GET","/tienda1/publico/carrito.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=BDB1B02FDE0A3E26859165F6BB5653C0","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/publico/entrar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=68A613AEA1649C2699576FAB68DBBA48","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","","errorMsg=Credenciales+incorrectas"
"Valid","POST","/tienda1/publico/entrar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=EC2C53039C964FDAF154294E6E0F43BB","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","33","application/x-www-form-urlencoded","errorMsg=Credenciales+incorrectas",""
"Valid","GET","/tienda1/publico/miembros.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=6254D10423017DFA8AC69A2792D9490B","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/publico/pagar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=2391CD5E534170EBBE41B80CA90D9CAE","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","","modo=insertar&precio=9502&B1=Confirmar"
"Valid","POST","/tienda1/publico/pagar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=9FDD625833E062783FADA57B87130854","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","38","application/x-www-form-urlencoded","modo=insertar&precio=9502&B1=Confirmar",""
"Valid","GET","/tienda1/publico/productos.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=C8A0897D1C1B7988F7D9DCE4A55154E6","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
"Valid","GET","/tienda1/publico/registro.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=41D80C940157CBEBCCA5D97E54BF9944","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","","modo=registro&login=spyros&password=POsTreMERa&nombre=Quinciano&apellidos=Joseph+Repizo&email=coogan-puente%4019horas.ge&dni=15662869F&direccion=C%2Fja+Ciegos+S%2FN+5%3FD&ciudad=Viana+do+Bolo&cp=26312&provincia=Huelva&ntc=8021682596257423&B1=Registrar"
"Valid","POST","/tienda1/publico/registro.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=DA6E60EE5EA4A36D57C94FB101C2EBC1","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","251","application/x-www-form-urlencoded","modo=registro&login=spyros&password=POsTreMERa&nombre=Quinciano&apellidos=Joseph+Repizo&email=coogan-puente%4019horas.ge&dni=15662869F&direccion=C%2Fja+Ciegos+S%2FN+5%3FD&ciudad=Viana+do+Bolo&cp=26312&provincia=Huelva&ntc=8021682596257423&B1=Registrar",""
"Valid","GET","/tienda1/publico/vaciar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=C50FA1C01D6F44F2B2A696547D7BAA89","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","","B2=Vaciar+carrito"
"Valid","POST","/tienda1/publico/vaciar.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=B1978766E3060E970DA2AE32820A0664","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","17","application/x-www-form-urlencoded","B2=Vaciar+carrito",""
"Valid","GET","/tienda1/global/creditos.jsp","HTTP/1.1","localhost:8080","close","text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5","en","no-cache","JSESSIONID=618B892633E217F322579876797BF7DE","no-cache","Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)","","","",""
